F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
0,0,0,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,61,84,114,221,2,1492,1,1
0,0,0,0,61,84,114,221,2,1492,0,1
0,0,0,0,61,84,114,221,2,1492,0,1
40,25,55,39,108,133,106,144,1213,1464,1,1
40,25,55,39,108,133,106,144,1213,1464,0,1
40,25,55,39,108,133,106,144,1213,1464,0,1
20,24,28,39,95,112,216,149,620,1289,1,2
20,24,28,39,95,112,216,149,620,1289,0,2
20,24,28,39,95,112,216,149,620,1289,0,2
7,47,42,46,41,70,98,61,600,940,1,2
7,47,42,46,41,70,98,61,600,940,0,2
7,47,42,46,41,70,98,61,600,940,0,2
5,19,27,35,20,54,63,70,476,461,1,2
5,19,27,35,20,54,63,70,476,461,0,2
5,19,27,35,20,54,63,70,476,461,0,2
12,8,22,30,25,36,35,48,356,175,1,2
12,8,22,30,25,36,35,48,356,175,0,2
12,8,22,30,25,36,35,48,356,175,0,2
0,4,1,2,2,4,2,8,22,33,1,2
0,4,1,2,2,4,2,8,22,33,0,2
0,4,1,2,2,4,2,8,22,33,0,2
0,0,4,1,2,3,2,6,17,31,1,2
0,0,4,1,2,3,2,6,17,31,0,2
0,0,4,1,2,3,2,6,17,31,0,2
4,0,0,1,1,2,1,6,16,21,1,2
4,0,0,1,1,2,1,6,16,21,0,2
4,0,0,1,1,2,1,6,16,21,0,2
1,1,0,0,0,1,0,2,8,7,1,2
1,1,0,0,0,1,0,2,8,7,0,2
1,1,0,0,0,1,0,2,8,7,0,2
1,0,0,0,0,0,0,1,4,6,1,2
1,0,0,0,0,0,0,1,4,6,0,2
1,0,0,0,0,0,0,1,4,6,0,2
0,0,0,0,0,0,0,1,4,7,1,2
0,0,0,0,0,0,0,1,4,7,0,2
0,0,0,0,0,0,0,1,4,7,0,2
0,0,0,0,0,0,0,1,4,7,0,2
0,0,0,1,0,0,0,1,4,7,1,2
0,0,0,1,0,0,0,1,4,7,0,2
0,0,0,1,0,0,0,1,4,7,0,2
1,0,0,0,0,0,0,2,5,7,1,2
1,0,0,0,0,0,0,2,5,7,0,2
1,0,0,0,0,0,0,2,5,7,0,2
0,0,0,0,0,0,0,1,4,7,1,2
0,0,0,0,0,0,0,1,4,7,0,2
0,0,0,0,0,0,0,1,4,7,0,2
0,0,0,0,1,0,0,1,4,7,1,1
0,0,0,0,1,0,0,1,4,7,0,1
0,0,0,0,1,0,0,1,4,7,0,1
0,0,0,0,0,1,0,1,5,7,1,1
0,0,0,0,0,1,0,1,5,7,0,1
0,0,0,0,0,1,0,1,5,7,0,1
0,0,0,0,0,2,0,1,6,11,1,2
0,0,0,0,0,2,0,1,6,11,0,2
0,0,0,0,0,2,0,1,6,11,0,2
0,0,0,0,0,1,2,2,8,13,1,2
0,0,0,0,0,1,2,2,8,13,0,2
0,0,0,0,0,1,2,2,8,13,0,2
0,0,0,0,0,1,1,1,7,15,1,1
0,0,0,0,0,1,1,1,7,15,0,1
0,0,0,0,0,1,1,1,7,15,0,1
0,0,0,0,1,1,1,2,11,22,1,1
0,0,0,0,1,1,1,2,11,22,0,1
0,0,0,0,1,1,1,2,11,22,0,1
0,1,0,0,1,3,1,3,16,29,1,2
0,1,0,0,1,3,1,3,16,29,0,2
0,1,0,0,1,3,1,3,16,29,0,2
2,1,0,0,1,2,3,4,18,34,1,2
2,1,0,0,1,2,3,4,18,34,0,2
2,1,0,0,1,2,3,4,18,34,0,2
0,1,1,1,1,3,2,5,25,45,1,2
0,1,1,1,1,3,2,5,25,45,0,2
0,1,1,1,1,3,2,5,25,45,0,2
7,3,2,1,5,9,2,34,54,81,1,2
7,3,2,1,5,9,2,34,54,81,0,2
7,3,2,1,5,9,2,34,54,81,0,2
2,3,17,6,11,20,12,38,47,61,1,2
2,3,17,6,11,20,12,38,47,61,0,2
2,3,17,6,11,20,12,38,47,61,0,2
2,3,29,5,36,28,18,35,85,37,1,2
2,3,29,5,36,28,18,35,85,37,0,2
2,3,29,5,36,28,18,35,85,37,0,2
22,2,3,3,10,18,11,22,84,57,1,2
22,2,3,3,10,18,11,22,84,57,0,2
22,2,3,3,10,18,11,22,84,57,0,2
2,4,4,3,10,18,11,35,73,48,1,2
2,4,4,3,10,18,11,35,73,48,0,2
2,4,4,3,10,18,11,35,73,48,0,2
7,2,2,17,12,21,14,26,71,42,1,2
7,2,2,17,12,21,14,26,71,42,0,2
7,2,2,17,12,21,14,26,71,42,0,2
2,2,3,4,17,29,18,24,96,55,1,2
2,2,3,4,17,29,18,24,96,55,0,2
2,2,3,4,17,29,18,24,96,55,0,2
26,2,3,5,13,22,29,18,67,15,1,2
26,2,3,5,13,22,29,18,67,15,0,2
26,2,3,5,13,22,29,18,67,15,0,2
0,1,2,2,4,6,3,6,34,7,1,2
0,1,2,2,4,6,3,6,34,7,0,2
0,1,2,2,4,6,3,6,34,7,0,2
0,4,0,1,2,4,3,4,11,6,1,2
0,4,0,1,2,4,3,4,11,6,0,2
0,4,0,1,2,4,3,4,11,6,0,2
0,1,3,1,2,8,3,4,11,7,1,2
0,1,3,1,2,8,3,4,11,7,0,2
0,1,3,1,2,8,3,4,11,7,0,2
0,1,1,1,3,5,6,5,16,7,1,2
0,1,1,1,3,5,6,5,16,7,0,2
0,1,1,1,3,5,6,5,16,7,0,2
4,0,1,1,2,4,3,4,11,6,1,2
4,0,1,1,2,4,3,4,11,6,0,2
4,0,1,1,2,4,3,4,11,6,0,2
0,1,3,1,2,4,3,4,11,7,1,2
0,1,3,1,2,4,3,4,11,7,0,2
0,1,3,1,2,4,3,4,11,7,0,2
0,1,0,1,2,4,3,4,14,7,1,2
0,1,0,1,2,4,3,4,14,7,0,2
0,1,0,1,2,4,3,4,14,7,0,2
1,0,0,4,3,5,3,5,11,7,1,2
1,0,0,4,3,5,3,5,11,7,0,2
1,0,0,4,3,5,3,5,11,7,0,2
0,1,4,1,2,5,3,4,11,6,1,2
0,1,4,1,2,5,3,4,11,6,0,2
0,1,4,1,2,5,3,4,11,6,0,2
0,1,0,1,3,5,3,8,12,7,1,2
0,1,0,1,3,5,3,8,12,7,0,2
0,1,0,1,3,5,3,8,12,7,0,2
0,1,1,1,3,9,3,5,18,8,1,2
0,1,1,1,3,9,3,5,18,8,0,2
0,1,1,1,3,9,3,5,18,8,0,2
0,0,1,1,3,6,4,5,15,9,1,2
