F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR,SPECTRAL_FLAG,FLICKERING_TYPE
16,26,64,49,143,153,81,202,447,145,1,1
16,26,64,49,143,153,81,202,447,145,0,1
16,26,64,49,143,153,81,202,447,145,0,1
17,71,68,52,127,173,84,204,555,149,1,1
17,71,68,52,127,173,84,204,555,149,0,1
17,71,68,52,127,173,84,204,555,149,0,1
35,28,40,156,128,156,85,198,506,154,1,1
35,28,40,156,128,156,85,198,506,154,0,1
35,28,40,156,128,156,85,198,506,154,0,1
18,29,71,55,130,157,89,104,541,162,1,1
18,29,71,55,130,157,89,104,541,162,0,1
18,29,71,55,130,157,89,104,541,162,0,1
18,74,42,56,223,157,89,206,544,162,1,1
18,74,42,56,223,157,89,206,544,162,0,1
18,74,42,56,223,157,89,206,544,162,0,1
18,59,43,159,130,157,88,104,557,163,1,1
18,59,43,159,130,157,88,104,557,163,0,1
18,59,43,159,130,157,88,104,557,163,0,1
110,74,42,114,132,159,89,302,539,162,1,1
110,74,42,114,132,159,89,302,539,162,0,1
110,74,42,114,132,159,89,302,539,162,0,1
64,50,42,117,134,165,90,105,641,162,1,1
64,50,42,117,134,165,90,105,641,162,0,1
64,50,42,117,134,165,90,105,641,162,0,1
18,79,42,60,136,172,94,137,542,165,1,1
18,79,42,60,136,172,94,137,542,165,0,1
18,79,42,60,136,172,94,137,542,165,0,1
18,30,102,61,134,189,90,212,544,159,1,1
18,30,102,61,134,189,90,212,544,159,0,1
18,30,102,61,134,189,90,212,544,159,0,1
17,29,99,58,132,186,87,210,635,152,1,1
17,29,99,58,132,186,87,210,635,152,0,1
17,29,99,58,132,186,87,210,635,152,0,1
17,29,99,57,130,179,86,208,504,152,1,1
17,29,99,57,130,179,86,208,504,152,0,1
17,29,99,57,130,179,86,208,504,152,0,1
16,73,39,54,149,158,84,207,491,147,1,1
16,73,39,54,149,158,84,207,491,147,0,1
16,73,39,54,149,158,84,207,491,147,0,1
112,28,68,57,219,152,78,98,476,134,1,1
112,28,68,57,219,152,78,98,476,134,0,1
112,28,68,57,219,152,78,98,476,134,0,1
59,46,34,50,229,171,86,100,492,137,1,1
59,46,34,50,229,171,86,100,492,137,0,1
59,46,34,50,229,171,86,100,492,137,0,1
114,29,37,184,142,196,94,229,449,143,1,1
114,29,37,184,142,196,94,229,449,143,0,1
114,29,37,184,142,196,94,229,449,143,0,1
16,126,143,146,164,345,103,264,480,149,1,1
16,126,143,146,164,345,103,264,480,149,0,1
16,126,143,146,164,345,103,264,480,149,0,1
249,55,197,217,563,388,132,482,540,170,1,1
249,55,197,217,563,388,132,482,540,170,0,1
249,55,197,217,563,388,132,482,540,170,0,1
608,90,57,347,354,436,436,552,568,182,1,1
608,90,57,347,354,436,436,552,568,182,0,1
608,90,57,347,354,436,436,552,568,182,0,1
433,117,93,656,568,678,469,366,696,316,1,1
433,117,93,656,568,678,469,366,696,316,0,1
433,117,93,656,568,678,469,366,696,316,0,1
28,318,110,425,268,366,217,291,974,170,1,1
28,318,110,425,268,366,217,291,974,170,0,1
28,318,110,425,268,366,217,291,974,170,0,1
145,30,71,117,132,160,87,105,572,150,1,1
145,30,71,117,132,160,87,105,572,150,0,1
145,30,71,117,132,160,87,105,572,150,0,1
16,28,99,154,132,177,86,211,523,153,1,1
16,28,99,154,132,177,86,211,523,153,0,1
16,28,99,154,132,177,86,211,523,153,0,1
18,28,103,53,135,168,87,144,528,167,1,1
18,28,103,53,135,168,87,144,528,167,0,1
18,28,103,53,135,168,87,144,528,167,0,1
17,88,39,51,102,122,55,84,510,118,1,1
17,88,39,51,102,122,55,84,510,118,0,1
17,88,39,51,102,122,55,84,510,118,0,1
17,88,39,51,102,122,55,84,510,118,0,1
13,62,30,40,137,213,188,220,380,135,1,1
13,62,30,40,137,213,188,220,380,135,0,1
