timestamp,F1,F2,F3,F4,F5,F6,F7,F8,CLEAR,NIR
00:00:26.840,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:26.960,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.079,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.198,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.317,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.436,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.556,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.676,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.796,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:27.916,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.035,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.154,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.273,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.392,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.512,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.632,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.752,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.872,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:28.991,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.110,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.229,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.348,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.468,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.588,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.708,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.828,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:29.947,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:30.066,18000,18000,17127,18000,18000,18000,18000,18000,18000,18000
00:00:30.185,18000,18000,12723,18000,18000,18000,18000,18000,18000,18000
00:00:30.304,18000,18000,12414,18000,18000,18000,18000,18000,18000,18000
00:00:30.424,18000,8640,8614,18000,15021,18000,18000,18000,18000,18000
00:00:30.544,18000,6986,8360,18000,9509,18000,18000,17865,18000,18000
00:00:30.664,18000,6986,8360,18000,9517,18000,18000,17707,18000,18000
00:00:30.784,18000,7489,9068,18000,10537,18000,18000,18000,18000,18000
00:00:30.903,18000,7065,8732,18000,9635,18000,18000,16032,18000,17957
00:00:31.022,17413,7623,9782,18000,16999,18000,18000,18000,18000,18000
00:00:31.141,18000,11875,15935,18000,16999,18000,18000,18000,18000,18000
00:00:31.260,18000,11543,15541,18000,18000,18000,18000,18000,18000,18000
00:00:31.380,18000,10750,15774,18000,17680,18000,18000,18000,18000,18000
00:00:31.500,18000,10750,15774,18000,14101,18000,18000,18000,18000,18000
00:00:31.620,16504,8220,10472,18000,15475,18000,17979,18000,18000,14817
00:00:31.740,18000,18000,18000,18000,17222,18000,17752,18000,18000,17977
00:00:31.859,5328,7188,9604,12711,17222,18000,17752,18000,18000,13382
00:00:31.978,7482,10806,13832,17664,13160,17714,16116,18000,17287,12368
00:00:32.097,7586,10452,11329,14668,15994,18000,18000,18000,16788,12591
00:00:32.216,7586,10452,11329,14668,13438,18000,18000,18000,16788,12591
00:00:32.336,6952,10021,11367,13120,13694,18000,17932,18000,14312,10571
00:00:32.456,5689,8061,9171,10005,8179,11972,11740,17801,13598,10141
00:00:32.576,4982,5657,6649,7981,9142,18000,17403,18000,13771,10628
00:00:32.696,18000,18000,18000,18000,9142,18000,17403,18000,18000,18000
00:00:32.815,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:32.934,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.053,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.172,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.292,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.412,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.532,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.652,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.771,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:33.890,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.009,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.128,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.248,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.368,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.488,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.608,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.727,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.846,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:34.965,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.084,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.204,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.324,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.444,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.564,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.683,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.802,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:35.921,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.040,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.160,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.280,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.400,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.520,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.639,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
00:00:36.758,18000,18000,18000,18000,18000,18000,18000,18000,18000,18000
